Nome da empresa,Motivos
Accenture,"Tive burnout. Cultura workaholic. Fui pra outra empresa ganhar o triplo, fazendo muito menos."
Accenture,"todos os benefícios que eles oferecem deve ter relação com o tanto que eles tiram da gente, uso muito plano de saúde pois deixei de ter depois de começar a trabalhar nessa empresa. Projeto ridículo, demanda absurda, funcionários malucos, liderança ridícula e assim eles conseguem afundar você num nível que até pra sair de lá você desiste, eles te fazem desistir de você."
Accenture,"Lideranças extremamente despreparadas. É comum trabalhar finais de semana por incompência dos gerentes, que não sabem gerir o roadmap. Pessoas incompetentes sendo promovidas por puxarem saco dos gerentes enquanto pessoas competentes não recebem nenhum reconhecimento."
ACCENTURE,Mulheres não são promovidas devido a machismo.
Accenture,"Paga absurdamente mal, mentiram na contratação, dizendo que após 1 ano haveria promoção de ""level 12"" para ""level 11"". Na hora da promoção foi dada a desculpa que não poderiam promover pois a empresa não havia dado lucro, devido a guerra da Rússia? No final das contas, após pôr tudo na ponta da caneta, descobri que acabaria ganhando mais do que na accenture (1800 R$) se vendesse minha arte na praia 🏖️."
Accenture,"Me deram uma dedada em plena reunião, chamei atenção, fui ao RH e depois de um mês me demitiram."
Accenture,"Paga mal, má liderança, equipes pequenas projetos enormes. Não tem tempo para se aprimorar. Esquemas de hora-projeto simplemente ridículo e predatório. Só com muita terapia e medicamentoS."
Accenture,"A empresa vende que é uma empresa que cuida da saúde mental do funcionário através de programas como o “fique bem”, “gympass” e até adere a flexibilidade de horários, mas ela é extremamente controladora, exige que o funcionário faça muito mais do que ele deveria para que talvez ele possa pensar em ser promovido de 5 em 5 anos. Vi muita gente sendo assediada de forma sutil e ficando calada, vi muita gente adoecendo, tendo crise de pânico por causa do trabalho. Alem disso, eles não costumam promover as pessoas que já estão no projeto há algum tempo, eles costumam trazer pessoas de fora do projeto para serem promovidas na frente daqueles que já estão há mais tempo. É adoecedor trabalhar na Accenture "
ACCENTURE,"pagam mal, não valorizam os funcionários "
Accenture,"Manager Director escroto, e machista, os estagiarios ganham mais que um Jr(trabalhando 2 horas menos), e quando o estagiario vira Jr, o salario fica ainda maior do que o JR. Colocam metas demais e quando você não atingue, você não se enquadra e capaz de te tirarem do projeto."
Accenture,"estão obrigando os funcionários de recife, irem presencial, 2x na semana, ou vão tirar do projeto, mesmo o cliente não sendo do estado(ou seja, não ser necessario ir por conta do cliente em si), isso tudo para não fechar o escritorio, e os gerentes e diretores não perderem as regalias de ganhar um carro a cada 4 anos, porque se fechar a sede, para de ganhar esse e outros beneficios"
Accenture,"Exploração de funcionários, você deve ficar de plantão e disponível pra empresa 24h mas não pagam plantão (pelo menos no projeto que estava) diziam que não tinha plantão, mas éramos tratados como plantonista. Sem hora pra começar e sem hora pra parar. A única sênior em uma equipe de atendimento de incidentes críticos e o restante estagiários que não tinham oportunidade de crescimento a não ser se eu mesmo tirasse tempo para ensinar alguma coisa, sem plano de carreira, uma colega já estava a 3 anos na empresa com uma salário mínimo sem NENHUM aumento salarial por 3 anos e um PPR mísero de 700 reais, sendo que ela dava totalmente de si . Gestão desorganizada e uma falta de comunicação sem limites.  Fiquei pouco tempo e VAZEIIIIII "
Accenture,"Panelinha dos ""amigos de infância"", se não fizer parte do bando não sobe e ainda repassam o trabalho dos outros de gestão para níveis mais baixos que não faz parte de suas funções"
Accenture,"Dou graças a Deus que alguém criou essa planilha. Podemos começar falando sobre os funcionários fecharem seu lançamento de horas a cada quinzena (completando entre 80h a 88h) semanais, certo? Errado. Ja lancei mais de 150h na mesma quinzena. Essa é a empresa que mais ri na cara do trabalhador e das leis trabalistas. Em dias de migração de ambiente, ja fiz 24h, 16h e 12h de trabalho SEGUIDAS (afinal, se você ta scordado é porque consegue trabalhar). Pessoas que não respeitam seu espaço pessoal, que te ligam nas férias e pede pra logar na maquina, que não pedem plantão e depois te ligam no meio da tarde pedindo favores e te cobrando como se você fosse obrigado a estar em casa na frente do notebook as 14h de um sabado em um feriado prolongado. Amam sobrecarga no mesmo funcionário, a ponto de colocarem ele no plantão sozinho por mais de um mês. Contratam muita gente pelo famoso QI e depois não sustentam quando a pessoa é um lixo de profissional, mas preferem que o funcionário bom peça demissão do que dar o braço a torcer e assumirem que contrataram alguém incompetente. Além disso, muita falha de segurança, varios profissionais usando o mesmo user e mesma senha pra acessar ambientes de produção e desenvolvimento, quando tem algum incidente não conseguem nem saber quem foi o abençoado que fez besteira. Honestamente, poderia passar horas reclamando dessa empresa, depois dessa todas as situações de barril que passei foram FICHINHA porque meu pensamento sempre foi ""na accenture seria pior"". Precisei de muita terapia e medicação pra me adaptar a um ambiente de trabalho estavel e seguro, chorava sempre que entrava e saia no horário achando que ia ser demitida por isso. Accenture é resumida em traumas, pior que qualquer relacionamento abusivo que eu ja tenha passado."
Accenture,"Te contratam como Analista e te colocam em qualquer outra função pagando salario de analista sem nunca arrumar na sua carteira de trabalho (se você é desenvolvedor, dba, engenheiro de software, suporte... não importa, todo mundo pra eles é analista). Eles tem coragem de dar aumento de 1% pra um funcionário, e ainda tem a politica ridicula de que um funcionário so pode ter progressão se o lider dele tambem tiver. Graças a essa politica muita gente péssima sobe de cargo, exatamente assim, montado nas costas do time sem nunca levantar um dedo pra ajudar ele em nada."
Accenture,"Empresa surreal, não respeita o funcionario, salario absurdamente abaixo do mercado, um pleno ganha 2k e um senior 3,5k, o cliente faz você de puta, te desrespeita, grita e sua coordenação não faz nada, inexistente a presença da gerencia, não tem apoio para o crescimento do profissional, você não é incentivado a nada, não tem metas e objetivos, os beneficios são enfadonhos, nunca fui tão desmotivado na minha vida inteira, agradeço a accenture por me dar depressão, ansiedade e obesidade, agradeço a pior liderança que ja vi na minha vida, exemplo do que nunca fazer na vida. Nunca venha para esse lugar, melhor ficar desempregado e morar na rua, vc será mais feliz. Cada dia que venho trabalhar aqui sinto que estou perdendo um pedaço de minha alma."
Accenture,Não consegue seguir escopo contratado pelo cliente
Accenture,"liderança horrivel e incapacitada, te jogam em projetos sem proteção nenhuma, panelinha absurda na equipe de UX. "
Accenture,"É excelente pra quem tá começando mas tem que criar casca pq cada projeto reflete uma Accenture diferente. Fiz HE sem remuneração, sofri assédio 2x, vi projetos extremamente desorganizados que repriorizavam as terras dia sim, dia também e sobrecarregaram os funcionários pra no final não entregar quase nada. "
Accenture,"Sistema de avaliação pessoal é falho, injusto e sem transparencia."
Accenture,não foi legal o tempo nela. empresa tóxica
Accenture,Com a compra da Morphus será impossível ser promovido se voce não estiver na mesma panelinha. Talvez a pior compra da Accenture. SAIAM ENQUANTO HÁ TEMPO.
Accenture,"Ambiente tóxico, exaustivo mentalmente, te jogam na fogueira em qualquer projeto ( e em áreas diversas )que vai sem o mínimo de treinamento e te exigem conhecimento de Senior. Salários horríveis!!! "
Accenture,"Baixo salário, 3 anos como analista pleno e salário R$ 3.900"
Accenture,"Salário ridículo, metas impossíveis, pressão desumana, um LIXO de RH, líderes patéticos e sem capacitação, vc só é promovido por indicação, cultura de horkaholic kkkk, desvío de função é obrigatório, a alta cúpula ganha carro de PL e os meros mortais ganhar menos de um salário mínimo de PL, dress code velado, entre muuuitas outras palhaçadas"
Accenture,"Empresa toxica, te fazem trabalhar muito, te pagam bônus, PLR, aimento de salários mentirosos pois ele já é bem baixo da média do mercado, benefícios bons, se aprende muito."
ACCENTURE,"Graças a Deus a Morphus foi comprada, time atual accenture está muito acomodado."
Accenture,"A gestão não presta, muito sênior que n é sênior q subiu de cargo de forma sexual salário tbm abaixo do mercado muita exploração de trabalho e negligência com clientes sou ex funcionária e acho péssimo o Blue team q atuei. N recomendo nada"
Accenture,"Trabalhei na Accenture ou tentei trabalhar, porque os gerentes diziam claramente que não me queriam quando fui contratado e alocado. Chegou ao ponto do RH informar que estava sendo discriminado pelos gerentes terceirizados no Itaú, Santander e Safra. Eles criaram uma panela e só permitiam trabalhar quem eles quisessem. Nesse caso, Accenture não garante um ambiente seguro nem para o contratado poder trabalhar. Enviei os áudios para compliance que ignorou a situação. "
Accenture,Nao paga plr
Accenture,"Infinitas horas extras,pressão desnecessária em linguagem que nunca havia trabalhado antes, não estão nem aí pra saúde do funcionário, sai desse lugar direto pro psiquiatra "
Accenture,Salario fora do mercado
Accenture,Salários baixos. Plano de carreira não existe. Vá para lá se quiser estagnar na sua vida
Accenture,"Baixíssimo salário, quando te promovem da uma diferença salarial ridicula, mas em compensação a carga de trabalho cresce MUITO. Colocam estagiário pra fazer trabalho de analista pleno, o Júnior resolvendo problema que deveria serum senior. Se você trabalha bem você é punido com mais trabalho, já cheguei a estar em 4 projetos ao mesmo tempo, as vezes tendo que resolver problema dos outros até de madrugada em final de semana em reunião com time. "
Accenture,"Trabalhando e aguentando chefe arrogante, onde estava em tratamento por ima doença, sugou minha vida nao podia nem ir pro medico que recebia ligacao pq estou offline. E detalhe eu informava isto na planilha o motivo de estar offline"
Accenture,"Empresa tóxica. Já gritaram cmg de graça na frente do cliente só pra mostram quem manda. Líderes totalmente despreparados e encostados, estagiários chegaram a trabalhar até 23h da noite... totalmente desumano! mentem no processo seletivo falando sobre plano de carreira mas quando está lá só te enrolam"
Accenture,"Falta de reconhecimento, alta carga de trabalho, trabalho infinito. Tive burnout de tanto fazer hora extra, vou no psicologo/psiquiatra toda semana pra dar de conta. A empresa tem um bom ambiente para formar profissionais mas paga muito mal em relação ao mercado e em menos de 3 anos de trabalho deixa de valer a pena o salário em relação a saúde mental."
Accenture,Pessima empresa
Accenture,Crescimento depende de apadrinhamento. Varios MDs desatualizados ganhando bem enquanto quem faz acontecer so ganha tapinha nas costas.
Accenture,"Salário baixo, fazem trabalhar até mais tarde e FDS e depois dizem que vc não sabe gerenciar o próprio tempo. Não dá nem pra complementar a renda como motorista de app pois sugam sua alma. Se você entrou agora não faça as priorities, elas não te levam a lugar nenhum"
Accenture,"Falta de transparência, falta de meritocracia, altíssima carga de trabalho, enganam os clientes"
Accenture,"Delivery lead despreparada, people lead sem contato e apoio. Largado num projeto para então ser substituído por alguém híbrido(eu home office)"
Accenture,"A empresa possui políticas promissoras em teoria, porém, na prática, a realidade é bastante distinta. O ambiente de trabalho muitas vezes é permeado por assédio moral em reuniões, onde piadas inadequadas são comuns e podem desmotivar os colaboradores. Expressões de reconhecimento, como um simples ""obrigado"" por uma entrega bem-feita, são raras, pois são consideradas como parte do dever do funcionário. A sensação de exclusão é palpável para aqueles que não fazem parte de grupos privilegiados, o que pode levar a um ambiente de trabalho hostil e desmotivador. Ao finalizar um projeto, mesmo permanecendo empregado, o colaborador se sente como se estivesse desempregado, pois é necessário buscar ativamente novas oportunidades dentro da empresa e muitas vezes enfrentar dificuldades para ser alocado em novos projetos. Quando buscam apoio do departamento de recursos humanos, os funcionários frequentemente se deparam com uma resposta evasiva, transmitindo a mensagem de que devem resolver seus problemas por conta própria. Embora a empresa possa tentar transmitir uma imagem de preocupação com o bem-estar dos funcionários, a cultura real do ambiente de trabalho é marcada por uma falta de suporte e pela prevalência de comportamentos inadequados, especialmente quando os líderes de alto escalão estão ausentes."
